File Name,Elements,Atom Counts,Element Count,Total Atom Count
mp-20674.cif,"Ba, Y, Cu, O",Ba:2.0; Y:1.0; Cu:3.0; O:7.0,4,13.0
mp-20679.cif,"Co, Sn, C",Co:3.0; Sn:1.0; C:1.0,3,5.0
mp-20695.cif,"Zr, In",Zr:3.0; In:1.0,2,4.0
mp-20698.cif,"Li, Co, As",Li:2.0; Co:2.0; As:2.0,3,6.0
mp-2070.cif,"Co, S",Co:4.0; S:8.0,2,12.0
mp-20714.cif,"Fe, Sb",Fe:2.0; Sb:4.0,2,6.0
mp-20724.cif,"Mg, Pb",Mg:8.0; Pb:4.0,2,12.0
mp-20725.cif,"Pb, O",Pb:2.0; O:4.0,2,6.0
mp-20730.cif,"Hf, Co, Sn",Hf:4.0; Co:8.0; Sn:4.0,3,16.0
mp-20738.cif,"Fe, Si",Fe:1.0; Si:2.0,2,3.0
mp-20757.cif,"Mn, Al, Ge",Mn:2.0; Al:2.0; Ge:2.0,3,6.0
mp-2078.cif,"Ti, Cu",Ti:2.0; Cu:2.0,2,4.0
mp-20787.cif,"Fe, B",Fe:4.0; B:4.0,2,8.0
mp-20793.cif,"Ga, Fe, S",Ga:2.0; Fe:1.0; S:4.0,3,7.0
mp-20800.cif,"Zr, In",Zr:8.0; In:16.0,2,24.0
mp-20817.cif,"Ge, Pt, Se",Ge:4.0; Pt:4.0; Se:4.0,3,12.0
mp-20826.cif,"Cu, Te",Cu:2.0; Te:2.0,2,4.0
mp-20828.cif,"Pt, Pb",Pt:3.0; Pb:1.0,2,4.0
mp-2083.cif,"Sn, Ir",Sn:8.0; Ir:4.0,2,12.0
mp-20832.cif,"Zn, In, Te",Zn:2.0; In:4.0; Te:8.0,3,14.0
mp-20840.cif,"Mn, Co, Sn",Mn:4.0; Co:8.0; Sn:4.0,3,16.0
mp-20847.cif,"Ti, Sn",Ti:10.0; Sn:6.0,2,16.0
mp-20849.cif,"Pd, Pb",Pd:3.0; Pb:1.0,2,4.0
mp-20857.cif,"Co, B",Co:4.0; B:4.0,2,8.0
mp-20860.cif,"Mn, Sn, C",Mn:3.0; Sn:1.0; C:1.0,3,5.0
mp-20862.cif,"Co, Se",Co:2.0; Se:4.0,2,6.0
mp-20865.cif,"Y, Cu, Pb",Y:2.0; Cu:2.0; Pb:2.0,3,6.0
mp-20868.cif,"Fe, W",Fe:8.0; W:4.0,2,12.0
mp-20883.cif,"Fe, Sn",Fe:6.0; Sn:2.0,2,8.0
mp-2089.cif,"Zr, Te",Zr:2.0; Te:6.0,2,8.0
mp-20892.cif,"Zr, Fe, P",Zr:4.0; Fe:4.0; P:4.0,3,12.0
mp-20897.cif,"Ba, Y, Cu, O",Ba:4.0; Y:2.0; Cu:6.0; O:13.0,4,25.0
mp-2090.cif,"Fe, Co",Fe:1.0; Co:1.0,2,2.0
mp-20900.cif,"Cu, Sb",Cu:6.0; Sb:2.0,2,8.0
mp-20901.cif,"Ni, Se",Ni:4.0; Se:8.0,2,12.0
mp-20905.cif,"Os, S",Os:4.0; S:8.0,2,12.0
mp-20928.cif,"Sb, Ru",Sb:4.0; Ru:2.0,2,6.0
mp-20930.cif,"In, Cu, O",In:3.0; Cu:3.0; O:6.0,3,12.0
mp-20932.cif,"Nb, Ni, P",Nb:4.0; Ni:4.0; P:4.0,3,12.0
mp-20935.cif,"Zr, Sn, Ir",Zr:3.0; Sn:3.0; Ir:3.0,3,9.0
mp-20937.cif,"Cr, C",Cr:12.0; C:8.0,2,20.0
mp-20940.cif,"Ti, Cd, O",Ti:4.0; Cd:4.0; O:12.0,3,20.0
mp-20949.cif,"Mn, Si, Ni",Mn:4.0; Si:4.0; Ni:4.0,3,12.0
mp-20952.cif,"Ti, Ni, Sb",Ti:4.0; Ni:4.0; Sb:4.0,3,12.0
mp-2097.cif,"Sn, O",Sn:2.0; O:2.0,2,4.0
mp-20971.cif,"Sn, Pt",Sn:1.0; Pt:3.0,2,4.0
mp-20974.cif,"V, O",V:4.0; O:8.0,2,12.0
mp-20983.cif,"V, In, C",V:4.0; In:2.0; C:2.0,3,8.0
mp-20987.cif,"Y, Zn, Sn",Y:4.0; Zn:4.0; Sn:4.0,3,12.0
mp-20997.cif,"In, Ni",In:1.0; Ni:1.0,2,2.0
mp-21003.cif,"Y, Re, C",Y:8.0; Re:4.0; C:8.0,3,20.0
mp-21008.cif,"Ni, Ge",Ni:3.0; Ge:1.0,2,4.0
mp-21012.cif,"Si, Rh",Si:6.0; Rh:10.0,2,16.0
mp-21017.cif,"Y, Pb, C",Y:3.0; Pb:1.0; C:1.0,3,5.0
mp-21023.cif,"Ti, Sn, C",Ti:6.0; Sn:2.0; C:4.0,3,12.0
mp-21027.cif,"Ca, In, Pt",Ca:4.0; In:8.0; Pt:4.0,3,16.0
mp-2103.cif,"Cu, Au",Cu:1.0; Au:3.0,2,4.0
mp-21035.cif,"Sc, Pb, C",Sc:3.0; Pb:1.0; C:1.0,3,5.0
mp-2105.cif,"Hf, Si",Hf:6.0; Si:4.0,2,10.0
mp-21069.cif,"Y, Si, Ru",Y:4.0; Si:4.0; Ru:4.0,3,12.0
mp-21075.cif,"Hf, C",Hf:4.0; C:4.0,2,8.0
mp-21078.cif,"Fe, Ge",Fe:6.0; Ge:2.0,2,8.0
mp-2108.cif,"Ti, Si",Ti:10.0; Si:6.0,2,16.0
mp-21090.cif,"Mn, Ni, Ge",Mn:2.0; Ni:2.0; Ge:2.0,3,6.0
mp-21104.cif,"Hf, Sn",Hf:10.0; Sn:6.0,2,16.0
mp-21117.cif,"Fe, Ge",Fe:4.0; Ge:8.0,2,12.0
mp-21124.cif,"Sr, In, Pt",Sr:4.0; In:16.0; Pt:4.0,3,24.0
mp-2114.cif,"Y, N",Y:4.0; N:4.0,2,8.0
mp-21145.cif,"Sr, Fe, O",Sr:1.0; Fe:1.0; O:2.0,3,4.0
mp-2116.cif,"Zr, Mn",Zr:8.0; Mn:16.0,2,24.0
mp-21164.cif,"Sr, Ge, Pt",Sr:4.0; Ge:4.0; Pt:4.0,3,12.0
mp-21167.cif,"Ni, P",Ni:6.0; P:3.0,2,9.0
mp-21179.cif,"Ni, W, O",Ni:2.0; W:2.0; O:8.0,3,12.0
mp-2121.cif,"Sc, Al",Sc:1.0; Al:3.0,2,4.0
mp-21215.cif,"In, Pd",In:1.0; Pd:1.0,2,2.0
mp-2123.cif,"Nb, Au",Nb:6.0; Au:4.0,2,10.0
mp-21236.cif,"Ba, P, Pt",Ba:4.0; P:4.0; Pt:4.0,3,12.0
mp-21248.cif,"Nb, Si, Ir",Nb:4.0; Si:4.0; Ir:4.0,3,12.0
mp-21249.cif,"Y, Mn, Si",Y:2.0; Mn:2.0; Si:2.0,3,6.0
mp-21255.cif,"Fe, Ge",Fe:4.0; Ge:4.0,2,8.0
mp-2126.cif,"Hf, Ir",Hf:1.0; Ir:3.0,2,4.0
mp-21276.cif,"Pb, S",Pb:4.0; S:4.0,2,8.0
mp-2128.cif,"Sn, Pd",Sn:16.0; Pd:4.0,2,20.0
mp-21297.cif,"Li, Sn, Ru",Li:4.0; Sn:16.0; Ru:4.0,3,24.0
mp-213.cif,"Ca, Pd",Ca:1.0; Pd:1.0,2,2.0
mp-21306.cif,"Ti, Co, Si",Ti:4.0; Co:4.0; Si:4.0,3,12.0
mp-21313.cif,"Mn, Ga, C",Mn:3.0; Ga:1.0; C:1.0,3,5.0
mp-21316.cif,"Ta, Si, Ir",Ta:4.0; Si:4.0; Ir:4.0,3,12.0
mp-21318.cif,"Pt, Pb",Pt:4.0; Pb:8.0,2,12.0
mp-21328.cif,"Hf, Sn",Hf:4.0; Sn:4.0,2,8.0
mp-2133.cif,"Zn, O",Zn:2.0; O:2.0,2,4.0
mp-21336.cif,"Ta, Fe, P",Ta:4.0; Fe:4.0; P:4.0,3,12.0
mp-21340.cif,"Hf, Ge, Pt",Hf:4.0; Ge:4.0; Pt:4.0,3,12.0
mp-21342.cif,"V, Sn",V:6.0; Sn:2.0,2,8.0
mp-21347.cif,"Co, B, Mo",Co:4.0; B:4.0; Mo:4.0,3,12.0
mp-21359.cif,"Sb, Rh",Sb:4.0; Rh:8.0,2,12.0
mp-2136.cif,"Sb, O",Sb:8.0; O:12.0,2,20.0
mp-21371.cif,"V, Co, Si",V:4.0; Co:4.0; Si:4.0,3,12.0
mp-21374.cif,"Cd, In, Te",Cd:2.0; In:4.0; Te:8.0,3,14.0
mp-21385.cif,"In, Ni",In:3.0; Ni:2.0,2,5.0
mp-214.cif,"Zr, Ru",Zr:1.0; Ru:1.0,2,2.0
mp-21418.cif,"Mn, Sn, Pt",Mn:4.0; Sn:4.0; Pt:4.0,3,12.0
mp-21422.cif,"Y, Co, C",Y:2.0; Co:2.0; C:2.0,3,6.0
mp-21434.cif,"Co, C, O",Co:6.0; C:6.0; O:18.0,3,30.0
mp-21440.cif,"Nb, Cr, Ge",Nb:3.0; Cr:3.0; Ge:3.0,3,9.0
mp-21447.cif,"Nb, Co, P",Nb:8.0; Co:2.0; P:2.0,3,12.0
mp-21449.cif,"Nb, Co, P",Nb:4.0; Co:4.0; P:4.0,3,12.0
mp-21464.cif,"Co, Re, B",Co:4.0; Re:4.0; B:4.0,3,12.0
mp-21467.cif,"Ti, Co, Sn",Ti:4.0; Co:8.0; Sn:4.0,3,16.0
mp-21469.cif,"V, Co, Sn",V:4.0; Co:8.0; Sn:4.0,3,16.0
mp-21471.cif,"Li, Fe, As",Li:2.0; Fe:2.0; As:2.0,3,6.0
mp-21476.cif,"Fe, N",Fe:8.0; N:4.0,2,12.0
mp-21495.cif,"Cr, Fe, P",Cr:4.0; Fe:4.0; P:4.0,3,12.0
mp-215.cif,"Y, Sb",Y:4.0; Sb:4.0,2,8.0
mp-21503.cif,"Y, Mg, In",Y:3.0; Mg:3.0; In:3.0,3,9.0
mp-2151.cif,"Mg, Al",Mg:34.0; Al:24.0,2,58.0
mp-2152.cif,"Y, Ni",Y:1.0; Ni:5.0,2,6.0
mp-2157.cif,"Co, W",Co:6.0; W:2.0,2,8.0
mp-216.cif,"Sc, O",Sc:32.0; O:48.0,2,80.0
mp-2168.cif,"Sn, Se",Sn:4.0; Se:4.0,2,8.0
mp-2170.cif,"Li, Pt",Li:2.0; Pt:1.0,2,3.0
mp-2172.cif,"Al, As",Al:4.0; As:4.0,2,8.0
mp-2173.cif,"P, O",P:8.0; O:20.0,2,28.0
mp-2176.cif,"Zn, Te",Zn:4.0; Te:4.0,2,8.0
mp-21845.cif,"Fe, Pd",Fe:1.0; Pd:3.0,2,4.0
mp-21850.cif,"Fe, Sn, C",Fe:3.0; Sn:1.0; C:1.0,3,5.0
mp-21851.cif,"Mn, Si, Ir",Mn:4.0; Si:4.0; Ir:4.0,3,12.0
mp-21855.cif,"V, Cu, Se",V:1.0; Cu:3.0; Se:4.0,3,8.0
mp-2187.cif,"Ti, Sb",Ti:2.0; Sb:2.0,2,4.0
mp-21873.cif,"Ni, As",Ni:4.0; As:8.0,2,12.0
mp-21894.cif,"Li, Sn, Ir",Li:4.0; Sn:16.0; Ir:4.0,3,24.0
mp-219.cif,"Mo, P",Mo:1.0; P:1.0,2,2.0
mp-21907.cif,"Nb, Si, As",Nb:2.0; Si:2.0; As:2.0,3,6.0
mp-21926.cif,"Sr, Fe, O",Sr:8.0; Fe:16.0; O:32.0,3,56.0
mp-2199.cif,"Fe, Si",Fe:12.0; Si:4.0,2,16.0
mp-22003.cif,"Na, N",Na:3.0; N:9.0,2,12.0
mp-2201.cif,"Pb, Se",Pb:4.0; Se:4.0,2,8.0
mp-22027.cif,"Mn, Sn, Au",Mn:4.0; Sn:4.0; Au:4.0,3,12.0
mp-22033.cif,"Ti, Sb",Ti:20.0; Sb:12.0,2,32.0
mp-22036.cif,"Zr, Sb, Pd",Zr:4.0; Sb:4.0; Pd:4.0,3,12.0
mp-22040.cif,"Sn, Ir",Sn:28.0; Ir:12.0,2,40.0
mp-22050.cif,"Hf, In",Hf:4.0; In:10.0,2,14.0
mp-22060.cif,"Nb, In",Nb:6.0; In:2.0,2,8.0
mp-22086.cif,"Ba, W, O",Ba:12.0; W:4.0; O:24.0,3,40.0
mp-22095.cif,"Ga, Pt",Ga:8.0; Pt:4.0,2,12.0
mp-2210.cif,"Zr, Cu",Zr:1.0; Cu:1.0,2,2.0
mp-2211.cif,"V, Pt",V:6.0; Pt:2.0,2,8.0
mp-2212.cif,"Sc, Co",Sc:1.0; Co:1.0,2,2.0
mp-22120.cif,"Y, Rh, C",Y:1.0; Rh:3.0; C:1.0,3,5.0
mp-2213.cif,"Fe, Ni",Fe:1.0; Ni:1.0,2,2.0
mp-22144.cif,"Ta, In, C",Ta:4.0; In:2.0; C:2.0,3,8.0
mp-22150.cif,"Zr, In, Co",Zr:4.0; In:2.0; Co:4.0,3,10.0
mp-22151.cif,"Ba, Ge, Pt",Ba:4.0; Ge:4.0; Pt:4.0,3,12.0
mp-22152.cif,"Na, Fe, As",Na:2.0; Fe:2.0; As:2.0,3,6.0
mp-22154.cif,"In, Au",In:8.0; Au:4.0,2,12.0
mp-22156.cif,"Hf, In, C",Hf:4.0; In:2.0; C:2.0,3,8.0
mp-22167.cif,"Zr, Ga, Co",Zr:6.0; Ga:2.0; Co:1.0,3,9.0
mp-22179.cif,"Y, Ti, Si",Y:2.0; Ti:2.0; Si:2.0,3,6.0
mp-22191.cif,"Hf, Fe, Ge",Hf:3.0; Fe:3.0; Ge:3.0,3,9.0
mp-22204.cif,"Co, P",Co:8.0; P:4.0,2,12.0
mp-2221.cif,"Zr, Ag",Zr:4.0; Ag:2.0,2,6.0
mp-22227.cif,"Zr, Mn, Si",Zr:4.0; Mn:4.0; Si:4.0,3,12.0
mp-2225.cif,"Be, Fe",Be:8.0; Fe:4.0,2,12.0
mp-22253.cif,"Zn, In, S",Zn:1.0; In:2.0; S:4.0,3,7.0
mp-22258.cif,"Hf, Si, Mo",Hf:4.0; Si:4.0; Mo:4.0,3,12.0
mp-22260.cif,"Y, Mn, Sn",Y:1.0; Mn:6.0; Sn:6.0,3,13.0
mp-22262.cif,"Co, Mo, P",Co:4.0; Mo:4.0; P:4.0,3,12.0
mp-22268.cif,"Zr, P, Ru",Zr:4.0; P:4.0; Ru:4.0,3,12.0
mp-22270.cif,"Co, P",Co:4.0; P:4.0,2,8.0
mp-22275.cif,"Y, Sn, Pt",Y:4.0; Sn:4.0; Pt:4.0,3,12.0
mp-22284.cif,"Sr, In, Pt",Sr:4.0; In:4.0; Pt:4.0,3,12.0
mp-22287.cif,"Nb, Ge, Ir",Nb:4.0; Ge:4.0; Ir:4.0,3,12.0
mp-22302.cif,"Zr, V, P",Zr:4.0; V:4.0; P:4.0,3,12.0
mp-22304.cif,"Cd, In, Se",Cd:2.0; In:4.0; Se:8.0,3,14.0
mp-22309.cif,"Co, Se",Co:4.0; Se:8.0,2,12.0
mp-2231.cif,"Sn, S",Sn:4.0; S:4.0,2,8.0
mp-22315.cif,"Hf, Co, Sn",Hf:6.0; Co:6.0; Sn:6.0,3,18.0
mp-22318.cif,"Sr, Al",Sr:4.0; Al:8.0,2,12.0
mp-22320.cif,"Ga, Ru",Ga:1.0; Ru:1.0,2,2.0
mp-22325.cif,"P, Pb, O",P:8.0; Pb:8.0; O:28.0,3,44.0
mp-22344.cif,"Sn, Ru",Sn:28.0; Ru:12.0,2,40.0
mp-22346.cif,"Ba, Ge, Pt",Ba:2.0; Ge:6.0; Pt:2.0,3,10.0
mp-22390.cif,"Sr, Ru, O",Sr:4.0; Ru:4.0; O:12.0,3,20.0
mp-22391.cif,"Sr, V, O",Sr:6.0; V:4.0; O:14.0,3,24.0
mp-22396.cif,"Nb, Si, Ni",Nb:8.0; Si:2.0; Ni:2.0,3,12.0
mp-22408.cif,"Co, O",Co:4.0; O:4.0,2,8.0
mp-22414.cif,"Cu, Se, O",Cu:4.0; Se:4.0; O:12.0,3,20.0
mp-22426.cif,"Sc, Si, Ni",Sc:4.0; Si:4.0; Ni:4.0,3,12.0
mp-2243.cif,"Nb, S",Nb:1.0; S:1.0,2,2.0
mp-22434.cif,"Hf, Fe, P",Hf:4.0; Fe:4.0; P:4.0,3,12.0
mp-22444.cif,"Ta, Fe, P",Ta:8.0; Fe:2.0; P:2.0,3,12.0
mp-22447.cif,"Zr, P",Zr:24.0; P:8.0,2,32.0
mp-22461.cif,"Fe, Sn",Fe:3.0; Sn:1.0,2,4.0
mp-22469.cif,"In, Ni",In:2.0; Ni:6.0,2,8.0
mp-22474.cif,"Na, Co, O",Na:4.0; Co:8.0; O:16.0,3,28.0
mp-22478.cif,"Fe, Ge",Fe:3.0; Ge:3.0,2,6.0
mp-22489.cif,"Hf, Cu, Si",Hf:4.0; Cu:4.0; Si:4.0,3,12.0
mp-22493.cif,"Y, In, Au",Y:4.0; In:4.0; Au:8.0,3,16.0
mp-22498.cif,"Cr, Sb",Cr:2.0; Sb:4.0,2,6.0
mp-2250.cif,"Zr, Ni",Zr:8.0; Ni:16.0,2,24.0
mp-22508.cif,"Y, Mn",Y:2.0; Mn:24.0,2,26.0
mp-2251.cif,"Li, N",Li:3.0; N:1.0,2,4.0
mp-2252.cif,"Sc, B",Sc:1.0; B:2.0,2,3.0
mp-22522.cif,"Zr, Cu, Si",Zr:4.0; Cu:4.0; Si:4.0,3,12.0
mp-22535.cif,"Hf, Pb, O",Hf:1.0; Pb:1.0; O:3.0,3,5.0
mp-22546.cif,"Co, As, Rh",Co:4.0; As:4.0; Rh:4.0,3,12.0
mp-22565.cif,"Mn, Si, Rh",Mn:4.0; Si:4.0; Rh:4.0,3,12.0
mp-22566.cif,"Tl, In, S",Tl:3.0; In:3.0; S:6.0,3,12.0
mp-22568.cif,"V, Ga",V:6.0; Ga:2.0,2,8.0
mp-2258.cif,"Cu, Au",Cu:3.0; Au:1.0,2,4.0
mp-22592.cif,"Ca, Ti, Cu, O",Ca:2.0; Ti:8.0; Cu:6.0; O:24.0,4,40.0
mp-22598.cif,"In, O",In:32.0; O:48.0,2,80.0
mp-226.cif,"Fe, S",Fe:4.0; S:8.0,2,12.0
mp-2260.cif,"Fe, Pt",Fe:1.0; Pt:1.0,2,2.0
mp-22607.cif,"Zn, In, Se",Zn:2.0; In:4.0; Se:8.0,3,14.0
mp-22608.cif,"Ca, V, O",Ca:4.0; V:4.0; O:12.0,3,20.0
mp-22617.cif,"Y, Ni, Sn",Y:4.0; Ni:4.0; Sn:4.0,3,12.0
mp-22619.cif,"Ni, P",Ni:4.0; P:8.0,2,12.0
mp-2263.cif,"Sc, Ir",Sc:8.0; Ir:16.0,2,24.0
mp-22631.cif,"Co, N",Co:4.0; N:2.0,2,6.0
mp-22636.cif,"Ta, Ni, Ge",Ta:4.0; Ni:4.0; Ge:4.0,3,12.0
mp-22637.cif,"Hf, Nb, P",Hf:4.0; Nb:4.0; P:4.0,3,12.0
mp-22646.cif,"In, Pd",In:4.0; Pd:8.0,2,12.0
mp-22662.cif,"Ti, Ga, Pt",Ti:2.0; Ga:2.0; Pt:2.0,3,6.0
mp-22682.cif,"In, Pt",In:8.0; Pt:4.0,2,12.0
mp-22700.cif,"V, Se",V:6.0; Se:8.0,2,14.0
mp-22716.cif,"Li, Cu, P",Li:2.0; Cu:4.0; P:2.0,3,8.0
mp-22717.cif,"Ca, In, Pd",Ca:4.0; In:8.0; Pd:4.0,3,16.0
mp-22722.cif,"Nb, Si, Pd",Nb:4.0; Si:4.0; Pd:4.0,3,12.0
mp-22735.cif,"Ca, Sn",Ca:8.0; Sn:4.0,2,12.0
mp-22749.cif,"Mn, C",Mn:20.0; C:8.0,2,28.0
mp-22752.cif,"Fe, Sn",Fe:4.0; Sn:8.0,2,12.0
mp-22759.cif,"Co, B, W",Co:4.0; B:4.0; W:4.0,3,12.0
mp-22769.cif,"Ti, Co, Ge",Ti:3.0; Co:3.0; Ge:3.0,3,9.0
mp-22773.cif,"Cu, W, O",Cu:2.0; W:2.0; O:8.0,3,12.0
mp-22784.cif,"In, Ni",In:1.0; Ni:3.0,2,4.0
mp-22787.cif,"Fe, Si",Fe:4.0; Si:2.0,2,6.0
mp-22792.cif,"Mn, Te, Pd",Mn:4.0; Te:4.0; Pd:4.0,3,12.0
mp-22793.cif,"Al, Fe, C",Al:1.0; Fe:3.0; C:1.0,3,5.0
mp-22795.cif,"Pb, Au",Pb:8.0; Au:4.0,2,12.0
mp-2280.cif,"Cu, Se",Cu:4.0; Se:8.0,2,12.0
mp-2283.cif,"Zr, Co",Zr:1.0; Co:1.0,2,2.0
mp-2286.cif,"Li, Se",Li:8.0; Se:4.0,2,12.0
mp-22862.cif,"Na, Cl",Na:4.0; Cl:4.0,2,8.0
mp-22864.cif,"Bi, Pt",Bi:8.0; Pt:4.0,2,12.0
mp-22865.cif,"Cs, Cl",Cs:1.0; Cl:1.0,2,2.0
mp-22867.cif,"Rb, Br",Rb:4.0; Br:4.0,2,8.0
mp-2287.cif,"Si, Rh",Si:4.0; Rh:4.0,2,8.0
mp-22870.cif,"In, Br",In:4.0; Br:4.0,2,8.0
mp-22875.cif,"Tl, Br",Tl:1.0; Br:1.0,2,2.0
mp-22888.cif,"Ca, Br",Ca:2.0; Br:4.0,2,6.0
mp-22889.cif,"Zn, Cl",Zn:4.0; Cl:8.0,2,12.0
mp-22894.cif,"Ag, I",Ag:2.0; I:2.0,2,4.0
mp-22895.cif,"Cu, I",Cu:4.0; I:4.0,2,8.0
mp-22898.cif,"K, I",K:4.0; I:4.0,2,8.0
mp-22899.cif,"Li, I",Li:4.0; I:4.0,2,8.0
mp-229.cif,"Zr, Rh",Zr:1.0; Rh:3.0,2,4.0
mp-22903.cif,"Rb, I",Rb:4.0; I:4.0,2,8.0
mp-22904.cif,"Ca, Cl",Ca:2.0; Cl:4.0,2,6.0
mp-22905.cif,"Li, Cl",Li:4.0; Cl:4.0,2,8.0
mp-22909.cif,"Zn, Cl",Zn:4.0; Cl:8.0,2,12.0
mp-22913.cif,"Cu, Br",Cu:4.0; Br:4.0,2,8.0
mp-22914.cif,"Cu, Cl",Cu:4.0; Cl:4.0,2,8.0
mp-22916.cif,"Na, Br",Na:4.0; Br:4.0,2,8.0
mp-22919.cif,"Ag, I",Ag:4.0; I:4.0,2,8.0
mp-22922.cif,"Ag, Cl",Ag:4.0; Cl:4.0,2,8.0
mp-22925.cif,"Ag, I",Ag:4.0; I:4.0,2,8.0
mp-22934.cif,"K, Pt, Cl",K:2.0; Pt:1.0; Cl:4.0,3,7.0
mp-2294.cif,"Al, Ir",Al:6.0; Ir:2.0,2,8.0
mp-22956.cif,"K, Pd, Cl",K:2.0; Pd:1.0; Cl:4.0,3,7.0
mp-22967.cif,"Li, Fe, Br",Li:4.0; Fe:2.0; Br:8.0,3,14.0
mp-22980.cif,"Li, Co, Cl",Li:4.0; Co:2.0; Cl:8.0,3,14.0
mp-22987.cif,"Bi, I, O",Bi:2.0; I:2.0; O:2.0,3,6.0
mp-22992.cif,"Ti, Cl, O",Ti:2.0; Cl:2.0; O:2.0,3,6.0
mp-23.cif,Ni,Ni:4.0,1,4.0
mp-230.cif,"Sb, O",Sb:8.0; O:16.0,2,24.0
mp-23002.cif,"Ti, Br, O",Ti:2.0; Br:2.0; O:2.0,3,6.0
mp-2301.cif,"Ni, P",Ni:8.0; P:24.0,2,32.0
mp-23034.cif,"Sr, Zn, Cl",Sr:4.0; Zn:4.0; Cl:16.0,3,24.0
mp-23037.cif,"Cs, Pb, Cl",Cs:1.0; Pb:1.0; Cl:3.0,3,5.0
mp-23044.cif,"V, Bi, O",V:4.0; Bi:4.0; O:16.0,3,24.0
mp-2305.cif,"Mo, C",Mo:1.0; C:1.0,2,2.0
mp-23052.cif,"Zr, I, N",Zr:2.0; I:2.0; N:2.0,3,6.0
mp-23054.cif,"Na, Bi, O",Na:6.0; Bi:6.0; O:18.0,3,30.0
mp-23056.cif,"Sr, Br, N",Sr:6.0; Br:3.0; N:3.0,3,12.0
mp-23060.cif,"Cs, Pt, I",Cs:8.0; Pt:4.0; I:24.0,3,36.0
mp-23061.cif,"V, Cl, O",V:2.0; Cl:2.0; O:2.0,3,6.0
mp-23067.cif,"K, Pd, Cl",K:8.0; Pd:4.0; Cl:24.0,3,36.0
mp-2310.cif,"Cd, O",Cd:4.0; O:8.0,2,12.0
mp-2311.cif,"Nb, O",Nb:3.0; O:3.0,2,6.0
mp-2313.cif,"Mg, In",Mg:1.0; In:1.0,2,2.0
mp-23152.cif,Bi,Bi:6.0,1,6.0
mp-2318.cif,"Nb, C",Nb:2.0; C:1.0,2,3.0
mp-23193.cif,"K, Cl",K:4.0; Cl:4.0,2,8.0
mp-23195.cif,"Bi, O",Bi:8.0; O:12.0,2,20.0
mp-23202.cif,"In, I",In:4.0; I:4.0,2,8.0
mp-23209.cif,"Sr, Cl",Sr:4.0; Cl:8.0,2,12.0
mp-23214.cif,"Ca, Cl",Ca:2.0; Cl:4.0,2,6.0
mp-23219.cif,"Cu, Br",Cu:2.0; Br:4.0,2,6.0
mp-2322.cif,"Y, Al",Y:8.0; Al:16.0,2,24.0
mp-23227.cif,"Cu, Br",Cu:2.0; Br:2.0,2,4.0
mp-2323.cif,"Be, Cu",Be:1.0; Cu:1.0,2,2.0
mp-23231.cif,"Ag, Br",Ag:4.0; Br:4.0,2,8.0
mp-23251.cif,"K, Br",K:4.0; Br:4.0,2,8.0
mp-23259.cif,"Li, Br",Li:4.0; Br:4.0,2,8.0
mp-23260.cif,"Ba, I",Ba:4.0; I:8.0,2,12.0
mp-23262.cif,"Bi, O",Bi:8.0; O:12.0,2,20.0
mp-23268.cif,"Na, I",Na:4.0; I:4.0,2,8.0
mp-2327.cif,"Ti, Zn",Ti:4.0; Zn:64.0,2,68.0
mp-23295.cif,"Rb, Cl",Rb:4.0; Cl:4.0,2,8.0
mp-23313.cif,"In, Bi",In:2.0; Bi:2.0,2,4.0
mp-23350.cif,"Rb, Pt, Cl",Rb:8.0; Pt:4.0; Cl:24.0,3,36.0
mp-2337.cif,"Hf, Co",Hf:8.0; Co:16.0,2,24.0
mp-2339.cif,"Ti, Pt",Ti:6.0; Pt:2.0,2,8.0
mp-2340.cif,"Na, O",Na:6.0; O:6.0,2,12.0
mp-23406.cif,"Cs, Pt, Cl",Cs:8.0; Pt:4.0; Cl:24.0,3,36.0
mp-2343.cif,"Mg, Sn",Mg:8.0; Sn:4.0,2,12.0
mp-23431.cif,"Cs, Cu, I",Cs:4.0; Cu:8.0; I:12.0,3,24.0
mp-23477.cif,"Mn, Bi, O",Mn:8.0; Bi:8.0; O:24.0,3,40.0
mp-2348.cif,"Zr, Au",Zr:4.0; Au:2.0,2,6.0
mp-23480.cif,"Bi, W, O",Bi:8.0; W:4.0; O:24.0,3,36.0
mp-23485.cif,"Ag, Hg, I",Ag:4.0; Hg:2.0; I:8.0,3,14.0
mp-2349.cif,"Y, Cd",Y:4.0; Cd:12.0,2,16.0
mp-23501.cif,"Fe, Bi, O",Fe:6.0; Bi:6.0; O:18.0,3,30.0
mp-23506.cif,"V, Bi, O",V:4.0; Bi:4.0; O:16.0,3,24.0
mp-23513.cif,"K, Pt, Cl",K:8.0; Pt:4.0; Cl:24.0,3,36.0
mp-2352.cif,"Na, O",Na:8.0; O:4.0,2,12.0
mp-2354.cif,"Ti, Hg",Ti:6.0; Hg:2.0,2,8.0
mp-23560.cif,"Ge, Bi, O",Ge:12.0; Bi:16.0; O:48.0,3,76.0
mp-2361.cif,"Hf, Al",Hf:10.0; Al:6.0,2,16.0
mp-2363.cif,"Hf, Mo",Hf:8.0; Mo:16.0,2,24.0
mp-2369.cif,"Sn, Pd",Sn:4.0; Pd:4.0,2,8.0
mp-23703.cif,"Li, H",Li:4.0; H:4.0,2,8.0
